id,info_title,info_description,info_termsOfService,info_contact_name,info_contact_url,info_contact_email,info_license_name,info_license_url,info_x-website,info_x-logo_url,info_x-logo_background,info_x-apiClientRegistration_url,info_x-pricing_type,info_x-pricing_url,externalDocs_description,externalDocs_url
googleapis.com:replicapool,Google Compute Engine Instance Group Manager API,The Google Compute Engine Instance Group Manager API provides groups of homogenous Compute Engine Instances.,,Google,https://google.com,,,,,https://www.google.com/images/branding/googlelogo/2x/googlelogo_color_272x92dp.png,,https://console.developers.google.com,,,,https://developers.google.com/compute/docs/instance-groups/manager/v1beta2
googleapis.com:replicapoolupdater,Google Compute Engine Instance Group Updater API,The Google Compute Engine Instance Group Updater API provides services for updating groups of Compute Engine Instances.,,Google,https://google.com,,,,,https://www.google.com/images/branding/googlelogo/2x/googlelogo_color_272x92dp.png,,https://console.developers.google.com,,,,https://cloud.google.com/compute/docs/instance-groups/manager/#applying_rolling_updates_using_the_updater_service
googleapis.com:reseller,Enterprise Apps Reseller API,Lets you create and manage your customers and their subscriptions.,,Google,https://google.com,,,,,https://www.gstatic.com/images/icons/material/product/2x/admin_64dp.png,,https://console.developers.google.com,,,,https://developers.google.com/google-apps/reseller/
googleapis.com:resourceviews,Google Compute Engine Instance Groups API,The Resource View API allows users to create and manage logical sets of Google Compute Engine instances.,,Google,https://google.com,,,,,https://www.google.com/images/branding/googlelogo/2x/googlelogo_color_272x92dp.png,,https://console.developers.google.com,,,,https://developers.google.com/compute/
googleapis.com:script,Google Apps Script Execution API,An API for executing Google Apps Script projects.,,Google,https://google.com,,,,,https://www.gstatic.com/images/icons/material/product/2x/apps_script_64dp.png,,https://console.developers.google.com,,,,https://developers.google.com/apps-script/execution/rest/v1/run
googleapis.com:siteVerification,Google Site Verification API,Lets you programatically verify ownership of websites or domains with Google.,,Google,https://google.com,,,,,https://www.google.com/images/branding/googlelogo/2x/googlelogo_color_272x92dp.png,,https://console.developers.google.com,,,,https://developers.google.com/site-verification/
googleapis.com:spectrum,Google Spectrum Database API,API for spectrum-management functions.,,Google,https://google.com,,,,,https://www.google.com/images/branding/googlelogo/2x/googlelogo_color_272x92dp.png,,https://console.developers.google.com,,,,http://developers.google.com/spectrum
googleapis.com:sqladmin,Cloud SQL Administration API,API for Cloud SQL database instance management.,,Google,https://google.com,,,,,https://cloud.google.com/_static/images/new-gcp-logo.png,,https://console.developers.google.com,,,,https://cloud.google.com/sql/docs/reference/latest
googleapis.com:storage,Cloud Storage JSON API,"Lets you store and retrieve potentially-large, immutable data objects.",,Google,https://google.com,,,,,https://cloud.google.com/storage/images/cloud-storage-logo.png,,https://console.developers.google.com,,,,https://developers.google.com/storage/docs/json_api/
googleapis.com:tagmanager,Tag Manager API,API for accessing Tag Manager accounts and containers.,,Google,https://google.com,,,,,https://www.google.com/images/branding/googlelogo/2x/googlelogo_color_272x92dp.png,,https://console.developers.google.com,,,,https://developers.google.com/tag-manager/api/v1/
googleapis.com:taskqueue,TaskQueue API,Lets you access a Google App Engine Pull Task Queue over REST.,,Google,https://google.com,,,,,https://www.google.com/images/branding/googlelogo/2x/googlelogo_color_272x92dp.png,,https://console.developers.google.com,,,,https://developers.google.com/appengine/docs/python/taskqueue/rest
googleapis.com:tasks,Tasks API,Lets you manage your tasks and task lists.,,Google,https://google.com,,,,,https://www.google.com/images/branding/googlelogo/2x/googlelogo_color_272x92dp.png,,https://console.developers.google.com,,,,https://developers.google.com/google-apps/tasks/firstapp
googleapis.com:translate,Translate API,Lets you translate text from one language to another,,Google,https://google.com,,,,,https://cloud.google.com/_static/images/new-gcp-logo.png,,https://console.developers.google.com,,,,https://developers.google.com/translate/v2/using_rest
googleapis.com:urlshortener,URL Shortener API,"Lets you create, inspect, and manage goo.gl short URLs",,Google,https://google.com,,,,,https://www.google.com/images/branding/googlelogo/2x/googlelogo_color_272x92dp.png,,https://console.developers.google.com,,,,https://developers.google.com/url-shortener/v1/getting_started
googleapis.com:webfonts,Google Fonts Developer API,The Google Fonts Developer API.,,Google,https://google.com,,,,,https://www.google.com/images/branding/googlelogo/2x/googlelogo_color_272x92dp.png,,https://console.developers.google.com,,,,https://developers.google.com/fonts/docs/developer_api
googleapis.com:webmasters,Webmaster Tools API,Lets you view Google Webmaster Tools data for your verified sites.,,Google,https://google.com,,,,,https://www.google.com/images/branding/googlelogo/2x/googlelogo_color_272x92dp.png,,https://console.developers.google.com,,,,https://developers.google.com/webmaster-tools/
googleapis.com:youtube,YouTube Data API,Programmatic access to YouTube features.,,Google,https://google.com,,,,,https://www.youtube.com/yt/brand/media/image/YouTube-logo-full_color.png,,https://console.developers.google.com,,,,https://developers.google.com/youtube/v3
googleapis.com:youtubeAnalytics,YouTube Analytics API,Retrieve your YouTube Analytics reports.,,Google,https://google.com,,,,,https://www.youtube.com/yt/brand/media/image/YouTube-logo-full_color.png,,https://console.developers.google.com,,,,http://developers.google.com/youtube/analytics/
gsa.gov,Discovery Market Research API,"<p>This API drives the <a href=""https://discovery.gsa.gov"">Discovery Market Research Tool</a>.
It contains information on the vendors that are part of the OASIS and OASIS Small Business contracting vehicles, such as their contracting history, their elligibility for contract awards, and their small business designations.
To learn more about the tool, please visit <a href=""https://discovery.gsa.gov"">Discovery</a> or see the README on our <a href=""https://github.com/18F/mirage"">GitHub repository</a>.</p>
<p><strong>Please note that the base path for this API is <code>https://api.data.gov/gsa/discovery/</code></strong></p>
<p>It requires an API key, obtainable at <a href=""http://api.data.gov/"">api.data.gov</a>.
It must be passed in the <code>api_key</code> parameter with each request.</p>",,,,discovery-18f@gsa.gov,,,,http://www.gsa.gov/resources/images/GSAlogo.gif,,,,,,
hetras-certification.net:booking,hetras booking API v0,,,,,,,,,https://hetras.zendesk.com/hc/logo,,,,,,
hetras-certification.net:hotel,hetras hotel API v0,,,,,,,,,https://hetras.zendesk.com/hc/logo,,,,,,
hhs.gov,HHS Media Services API,"
<div class=""swagger-ui-wrap extraFooter""><h3>Common Features / Behaviors</h3>
    <div class=""features"">
        <ul>
            <li><strong>* ""sort"" param:</strong> supports multi column sorting through the use of commas as delimiters, and a hyphen to denote descending order.
                <br/>
                <strong><span>Examples:</span></strong>
                <ul>
                    <li><span class=""example"">name</span><span class=""description"">sort results by name ascending</span></li>
                    <li><span class=""example"">-name</span><span class=""description"">sort results by name descending</span></li>
                    <li><span class=""example"">-name,id</span><span class=""description"">sort results by name descending and then by id ascending</span></li>
                    <li><span class=""example"">id,-dateContentAuthored</span><span class=""description"">sort results by id ascending and then date descending</span></li>
                </ul>
            </li>
            <li><strong>Date formats:</strong> Date input format is expected to be based on <a href=""http://www.ietf.org/rfc/rfc3339.txt"">RFC 3339</a>. <br/>
                <span><strong>Example:</strong></span>
                <ul><li>2013-11-18T18:43:01Z</li></ul>
            </li>
        </ul>
    </div>
</div>
",http://www.hhs.gov/web/socialmedia/policies/tos.html#ready,,,syndication@hhs.gov,GNU GENERAL PUBLIC LICENSE,http://www.gnu.org/licenses/gpl.html,,http://www.hhs.gov/sites/all/themes/project_h/css/images/hhs_logo.png,,,,,,
iamreal.me,I Am Real,"Use I Am Real's patented technology to perform social, video, and SMS validation on your users.",,,,,,,,https://developers.iamreal.me/images/iamreal_logo.png,,,,,,
idtbeyond.com,Active Documentation for /v1,"Our active docs provide the ability to test out your account and to see the responses to your queries. The services are RESTful, and are accessed using standard HTTP methods over a secure HTTPS channel. Requests and responses are currently sent in JSON format, and have a base URL of /v1.",https://app.idtbeyond.com/terms/,,,,,,,http://www.idtbeyond.com/images/logo.png,,,,,,
import.io,API Documentation,"## Introduction

The import.io API is a [REST](http://en.wikipedia.org/wiki/Representational_state_transfer)ful API. It is designed as much as possible to have resource-oriented URLs and to use HTTP status codes to indicate API status.

We use standard HTTP which can be understood by any HTTP client, and we support [CORS](http://enable-cors.org/) to allow you to interact with our API from a client-side web application. Remember, you should never expose your secret API key in any public client-side code.

JSON is always returned from the API, including errors.

import.io uses conventional HTTP response codes to indicate success or failure of an API request. In general, codes in the 2xx range indicate success, codes in the 4xx range indicate an error that resulted from the provided information (e.g. a required parameter was missing), and codes in the 5xx range indicate an error with our servers.

All API requests *should* be made over HTTPS to `https://api.import.io/`



## API Authentication

You authenticate to the import.io API by providing your API key as URL query string parameter `_apikey`. You can manage your API key from [your account](https://import.io/data/account/). In the My Settings page, the API in not URL encoded. To prevent a Base64 error, make sure to use a URI encode function for your query. You can also get an encoded API Key from the GET API or POST API tab in the application. Your API key allows unrestricted privileges your account, so keep it secret!

When you are logged in, *submit your password in this page header* to see the API key in the API explorer below.

## Quick Start

### Basic concepts

* import.io lets you publish dynamic APIs and Data Sets to its platform (object class `Connector`).
  * To disambiguate between dynamic API created on the platform, and static APIs such as this, we use the term `Connector` within the import.io APIs to refer to a API or Data Set published to import.io.
  * Extractors, Crawlers and Data Sets are just specializations of Connector.
* You can create these via UI tooling, or by using the APIs detailed here.
* The dynamic API definition for a Connector is versioned (object class `ConnectorVersion`); querying a connector by default queries the most recent version, whose id can be found on the `Connector` object (`latestVersionGuid`).
* Each `ConnectorVersion` has a schema (object class `Schema`) defining its input and output properties.
* All objects are accessible via the REST API.
* The output properties are returned with the query data.
  * Extra meta-data may be passed back depending on a output property [type](#data-types). 
  * All fields _may_ be multi-valued (i.e. arrays).

### Convert a URL into data

You can use import.io magic to convert a URL into data tables over our API instantly.

[Try it yourself!](?magic#!/Magic_Methods/magic)

### Query a custom API

Create an API in the UI, do a query.

[Try it yourself!](?query#!/Query_Methods/queryGet)

## Data Types

For most output property types we also return `myvar/_source` with the original textual data. 

| Type  |  Returns |  Notes | 
| ---   |  ---     |  ---   |
|   `STRING` | myvar  |  We normalize whitespace from text, and don't return empty strings | 
|  `CURRENCY` |  myvar, myvar/_currency, myvar/_source |  The ISO currency code is returned as `myvar/_currency`, the numeric value in `myvar` |  
|  `INT` |  myvar, myvar/_source | 64 bit integer (`long`) | 
|  `DOUBLE` |  myvar, myvar/_source |  64 bit float | 
|  `LANG` |  myvar, myvar/_source |  3 letter ISO code | 
|  `COUNTRY` |  myvar, myvar/_source |  3 letter ISO code | 
|  `BOOLEAN` |  myvar, myvar/_source |  true if 1, yes, on, active, true, y | 
|  `URL` |  myvar, myvar/_text, myvar/_title, myvar/_source |  `myvar/_text` is the normalized text content of the anchor | 
|  `IMAGE` |  myvar,  myvar/_alt, myvar/_title, myvar/_source |   | 
|  `HTML` |  myvar | Raw HTML as well-formed XML  | 
|  `MAP` |  myvar |  JSON compatible map | ",,,,,,,,https://d3sgt82prjfpwv.cloudfront.net/website2/271/img/import-logo-new-carmine.svg,,,,,,http://api.docs.import.io/
inboxroute.com,Mailsquad API,"MailSquad offers an affordable and super easy way to create, send and track delightful emails.",,,https://mailsquad.com,support@mailsquad.com,,,https://mailsquad.com,https://mailsquad.com/img/mailsquad-color.svg,,,,,,
infermedica.com,Infermedica API,Empower your healthcare services with intelligent diagnostic insights of Infermedica API.,,,,,,,,https://developer.infermedica.com/images/sprites/infermedica-logo.png,,,,,,
jirafe.com,Jirafe Events API,API endpoins for sending Jirafe events,https://jirafe.com/policies/terms/,,,support@jirafe.com,,,,https://jirafe.com/assets/img/logo_white.svg,,,,,,https://docs.jirafe.com/api/
labs64.com,Labs64 NetLicensing RESTful API,The Labs64 <a href='https://www.labs64.de/confluence/x/pwCo' target='_blank'>NetLicensing API</a> is a RESTful API and gives you access to NetLicensing’s core features.<br/><br/><strong>Authentication</strong><br/>You authenticate to the NetLicensing API by providing your account credentials or simply use our demo account - <code>demo:demo</code><br/><br/>Find out more about Labs64 NetLicensing at <a href='http://netlicensing.io' target='_blank'>netlicensing.io</a>,https://www.labs64.com/legal/terms-of-service/netlicensing,,,,,,,http://draft-labs64.rhcloud.com/content/uploads/2015/06/labs64-logo.png,,,,,,
learnifier.com,Learnifier API,,,,,,,,,http://media.learnifier.com/2014/04/Learnifier-3201.png,,,,,,http://learnifier.com/api/
likefolio.com,Likefolio Api Endpoints,Create a session to start to use it,,,,,,,,http://d9hhrg4mnvzow.cloudfront.net/try.likefolio.com/home/065bd30c-likefolio_07b04u07b04u000000.png,,,,,,
loginbycall.com,LoginByCall,The LoginByCall API allows authentification on WordPress using your cell phone. The service is free of charge!,,,,,,,,https://loginbycall.com/assets/logo-3-4f108de71b80dbe15912d6adbfcaa69a.png,,,,,,
magick.nu,API Documentation,"Authentication is required to access all methods of the API. Enter username and password.
                Credentials are automatically set as you type.",,,,,,,,https://www.tradeworks.io/wp-content/uploads/2015/06/logo.png,,,,,,
mondiamedia.com,Queen API,"<p>This is the API for building Mondia-Media-Products, like Tops.</p><p>Every call need a valid client or user-token.</p><p><ol><li>Client-Token can be get at our Police-API</li><li>User-Token can be get through a login on a customer specific Life-Cycle-Service</li><li>UseCases regarding Login, Register, Subscribe (incl. Payment) will be done by the Life-Cycle-Service</li></ol></p>",,,,Research.and.Development.Music@mondiamedia.com,,,,https://queen.mondiamedia.com/swagger/swaggerui/images/mm_developer_schwarz.png,,,,,,
moonmoonmoonmoon.com,Moon by Ai Weiwei & Olafur Eliasson,"Turn nothing into something – make a drawing, make a mark.",,,,,,,,http://moonmoonmoonmoon.com/logo.png,,,,,,
motaword.com,MotaWord API,Use MotaWord API to post and track your translation projects.,,,,,,,,https://dentycj2qhk72.cloudfront.net/new/images/new_logo_horizontal.png,,https://www.motaword.com/developer/register,,,,https://www.motaword.com/developer
mybluemix.net,IBM X-Force Exchange API Documentation,"<div style='border: 1px solid; padding: 1em; background: #fafafa; margin-bottom: 1em;'><strong>Changes are coming:</strong> Anonymous Token Functionality will be deprecated in the near future. You will need to generate an API key/password to execute API requests.</div>Before you start, check out the <a href=""http://securityintelligence.com/a-gentle-introduction-to-the-x-force-exchange-api/#.Va5HhHUVhBc"">Gentle Introduction to the X-Force Exchange API</a>.<br /><br />X-Force Exchange (XFE) performs authentication via key and password, analogous to the concept of a username/password for other systems. Copy and paste your API key and password in the header fields above to try out all the endpoints interactively here. You can also use your key/password to use the XFE API from other http clients.<br /><br />You can generate an API key and password in your XFE user profile. Note: It is important to save your password, as it is only shown when the key/password is generated. When you revisit your profile again, only the key is shown. If you forget your password, you will have to generate a new key and password, and your old key will become inactive.<br /><br />Most endpoints require the 'Accept-Language' header, including the language you would like the response in.<br /><br />Your use of the IBM X-Force Exchange is governed by the IBM Cloud Services Agreement and the accompanying Service Description. You can find a copy of the Cloud Services Agreement by clicking on <A HREF=""https://www.ibm.com/terms/"">https://www.ibm.com/terms</A>, and selecting your region, then your country, then the 'IBM Cloud Services Agreement' link. You can find a copy of the Services Description by clicking on <A href=""https://www.ibm.com/software/sla/sladb.nsf/sla/sd-6891-01"" target=""_blank"">Service Description</A>. By using these services you agree to the terms of the IBM Cloud Services Agreement and Service Description. If you do not agree with these terms, do not use the IBM X-Force Exchange",,X-Force API Support,,xfe@us.ibm.com,,,,https://www.google.com/images/branding/googlelogo/2x/googlelogo_color_272x92dp.png,,https://console.developers.google.com,,,,
nativeads.com,Native Ads Publisher API,"This is a Native Ads Publisher API it provides same functionality as Native Ads Publisher Account GUI.
",,,,,,,,https://api.nativeads.com/docs/publisher/images/nativeads-logo.png,,,,,,
neowsapp.com,NeoWs - (Near Earth Object Web Service),"A web service for near earth objects. All the data is from the  <a href=""http://neo.jpl.nasa.gov/"" target=""_blank"">NASA JPL Asteroid team</a>. 

 

NeoWs is proud to power AsteroidTracker on <a href=""https://itunes.apple.com/us/app/asteroid-tracker/id689684901?mt=8"" target=""_blank"">iOS</a> and <a href=""https://play.google.com/store/apps/details?id=com.vitruviussoftware.bunifish.asteroidtracker&feature"" target=""_blank"">Android</a> as well as related apps. 

 Get <a href=""http://apps.getpebble.com/en_US/application/55bc4913d1690c372900000f"" target=""_blank"">Asteroid Today on Pebble</a> 

Follow us on <a href=""http://n.numerousapp.com/m/289c3ktc8fi0"" target=""_blank"">Numerous</a> 

Follow us on <a href=""https://twitter.com/AsteroidTracker"" target=""_blank"">Twitter</a>",,,,,Licence Type,License URL,,,,,,,,
nrel.gov:building-case-studies,High Performance Building Database,"The Buildings Database is a shared resource for the building industry. The Database, developed by the U.S. Department of Energy and the National Renewable Energy Laboratory (NREL), is a unique central repository of in-depth information and data on high-performance, green building projects across the United States and abroad.  ",,,,,,,,http://www.nrel.gov/client/img/nrel_logo.png,,,,,,
nrel.gov:transportation-incentives-laws,Transportation Laws and Incentives,Query our database of State and Federal Laws and Incentives for Alternative Fuels,,,,,,,,http://www.nrel.gov/client/img/nrel_logo.png,,,,,,
nsidc.org,NSIDC Web Service Documentation Index,This API allows programmers to build National Snow and Ice Data Center data and metadata services into their applications.,,,,support@aoncadis.org,,,,http://nsidc.org/images/logo_nsidc_115x90.jpg,,,,,,
oceandrivers.com,ODWeather API Documentation,This is the api to access the ODWeather API information,,,,matiasbonet@oceandrivers.com,,,,http://www.oceandrivers.com/wp-content/uploads/2014/11/OceanDrivers_WEB.jpg,,,,,,
ontraport.com,ONTRAPORT API,"<p>Enter App ID and API Key above. If you don't have an API Key, <a href=""https://app.ontraport.com/#!/api_settings/listAll"">go here to get one</a>. Authentication parameters must be sent in the request header as <strong>Api-Appid</strong> and <strong>Api-Key</strong>.",http://ontraport.com/terms/,ONTRAPORT Engineering,http://support.ontraport.com/,support@ontraport.com,,,,https://ontraport.com/assets/images/ONTRAPORT_logo_150px.png,,,,,,https://ontraport.com/ontraport-api
orghunter.com,OrgHunter,Get the latest IRS data and most up to date charity information for your website or application,,,,,,,,http://orghunter.com/sites/all/themes/orghunter/img/logo.jpg,,,,,,
owler.com,Owler,"Search for information on companies using a website or company name and get access to Company Data, News, Blog Posts, Competitor Lists and much more.",,,,,,,,https://developers.owler.com/images/owler_logo.png,,,,,,
pandorabots.com,Pandorabots AIaaS,"AIaaS provides API access to our bot hosting platform and SDKs, allowing developers to easily integrate conversational interfaces into applications.",,,,,,,,,,,,,,
passwordutility.net,PasswordUtility.Web,Validate and generate passwords using open source tools,,,,,,,,,,,,,,
patientview.org,PatientView REST API,The recommended REST API endpoints to be used when integrating with PatientView,https://www.patientview.org/#/terms,,,,,,,https://www.patientview.org/images/pv-logo.png,,,,,,
peel-ci.com,Peel Tune-in API,"The machine learning service APIs utilize hashtags from Twitter to find related, trending shows, related Twitter hashtags in real time and to generate direct tune-in URLs.",,,,,,,,http://www.peel.com/sites/all/themes/peeltheme/img/peelLogo.svg,,,,,,
plenigo.com,Plenigo API Documentation,This is the API Documentation for the public plenigo server interfaces,,,,,,,,https://static.plenigo.com/assets/logo.png,,,,,,https://developer.plenigo.com/
pollencheck.eu,PollenCheck,PollenCheck provide pollen forecasts in Europe. This page show you how to use public API of PollenCheck.,,,,,,,,http://www.pollencheck.eu/public/images/ico/pofo_logo_bw2.png,,,,,,
posty-api.herokuapp.com,posty_API,"The posty_API is the core element of the posty softwarestack. It is developed to administrate a mailserver based on Postfix and Dovecot. It offers an easy REST interface which can be used in own applications or with the posty client applications, posty_CLI and posty_webUI.",,,,,,,,https://www.posty-soft.org/assets/img/logo.png,,,,,,
prd-prsn.com,OpenClass API,Access to the Pearson OpenClass API,,,,,,,,https://www.pearson.com/content/corporate/global/pearson-dot-com/en/news/logos-and-style-guides/_jcr_content/par-main/column_control/par0/column_control/par0/image.img.jpg/1414446637540.jpg,,,,,,
quixxi.com,IngressAPI,"With the Quixxi Analytics API you will be able to have a high level picture of the progress of your application, interact with your users and much more.",,,,,,,,http://quixxi.com/img/logo-dark.png,,,,,,
reactome.org,Pathway Analysis Service,Provides an API for pathway over-representation and expression analysis as well as species comparison tool,/pages/analysisservice/terms,,,help@reactome.org,Creative Commons Attribution 3.0 Unported License,http://creativecommons.org/licenses/by/3.0/legalcode,,http://www.reactome.org/wordpress/wp-content/themes/HS_OICR_2013/images/ReactomeLogo.png,,,,,,
refugerestrooms.org,Refuge Restrooms,"REFUGE is a web application that seeks to provide safe restroom access for transgender, intersex, and gender nonconforming individuals.",,,,,,,,http://www.refugerestrooms.org/assets/logo-100x100-b51b21506bb80bbcece1dd7b4c141c35.png,,,,,,
reverb.com,reverb,reverb,https://reverb.com/page/terms,Reverb API,https://dev.reverb.com,integrations@reverb.com,Apache 2.0,http://www.apache.org/licenses/LICENSE-2.0.html,,https://d1g5417jjjo7sf.cloudfront.net/assets/top-level/reverb-logo-d2c75af0b020521f0bc5e90c883a13b5.svg,,,,,,https://dev.reverb.com/
rummblelabs.com,Seldon API,Seldon is an Open Predictive Platform that currently allows item recommendations and general predictive models to be deployed based on structured historical data.,,,,,,,,http://www.seldon.io/wp-content/uploads/2014/10/Seldon-Logo-trans.png,,,,,,
scrapewebsite.email,Scrape Website Email API,ScrapeWebsiteEmail is a service that exposes an api to fetch e-mails from a website.,,,,,,,,,,,,,,
semantria.com,Semantria,"Semantria applies Text and Sentiment Analysis to tweets, facebook posts, surveys, reviews or enterprise content.",,,,,,,,https://semantria.com/marketing/img/ui/semantria-lexalytics_mainlogo.png,,,,,,https://semantria.com/support/developer/
simplyrets.com,SimplyRETS API,"The SimplyRETS API is an exciting step towards making it easier for
developers and real estate agents to build something awesome with
real estate data!

The documentation below makes live requests to our API using the
trial data. To get set up with the API using live MLS data, you
must have RETS credentials from your MLS, which you can then use to
create an app with SimplyRETS. For more information on that
process, please see our [FAQ](https://simplyrets.com/faq), [Getting
Started](https://simplyrets.com/blog/getting-set-up.html) page, or
[contact us](https://simplyrets.com/\#home-contact).

Below you'll find the API endpoints, query parameters, response bodies,
and other information about using the SimplyRETS API. You can run
queries by clicking the 'Try it Out' button at the bottom of each
section.

### Authentication
The SimplyRETS API uses Basic Authentication. When you create an
app, you'll get a set of API credentials to access your
listings. If you're trying out the test data, you can use
`simplyrets:simplyrets` for connecting to the API.

### Media Types
The SimplyRETS API uses the 'Accept' header to allow clients to
control media types (content versions). We maintain backwards
compatibility with API clients by allowing them to specify a
content version. We highly recommend setting and explicity media
type when your application reaches production. Both the structure
and content of our API response bodies is subject to change so we
can add new features while respecting the stability of applications
which have already been developed.

To always use the latest SimplyRETS content version, simply use
`application/json` in your application `Accept` header.

If you want to pin your clients media type to a specific version,
you can use the vendor-specific SimplyRETS media type, e.g.
`application/vnd.simplyrets-v0.1+json""`

To view all valid content-types for making an `OPTIONS`, make a
request to the SimplyRETS api root

`curl -XOPTIONS -u simplyrets:simplyrets https://api.simplyrets.com/`

The default media types used in our API responses may change in the
future. If you're building an application and care about the
stability of the API, be sure to request a specific media type in the
Accept header as shown in the examples below.

The wordpress plugin automatically sets the `Accept` header for the
compatible SimplyRETS media types.

### Pagination
There a few pieces of useful information about each request stored
in the HTTP Headers:

- `X-Total-Count` shows you the total amount of listings that match
  your current query.
- `Link` contains pre-built pagination links for accessing the next
'page' of listings that match your query. Read more about that
[here](https://simplyrets.com/blog/api-pagination.html).
",,,,,,,,,,,,,,
slideroom.com,SlideRoom API V2,SlideRoom provides a RESTful API for exporting data out of your organization's SlideRoom account.,,,,,,,,http://www.slideroom.com/images/sr_logo.png,,,,,,
smart-me.com,smart-me,With the smart-me REST API you get Access to all your devices in the smart-me Cloud and you can add your own devices. So it's a easy way to add the smart-me Cloud support to your Hardware or Software Product.,,,,,,,,http://smart-me.com/Images/bootstrap/logo.png,,,,,,
spectrocoin.com,SpectroCoin Merchant API,This is an API designend for merchants who are using SpectroCoin services and wishes to integrate them locally.,,,,info@spectrocoin.com,,,,https://d1ryrugmrhsb54.cloudfront.net/assets/images/logo.svg,,,,,,
spotify.com,Spotify Web API,,,,,,,,,,,,,,,https://developer.spotify.com/
statsocial.com,StatSocial Platform API,"API Reference: <br><br> The StatSocial API is organized around REST. Our API is designed to have predictable, resource-oriented URLs and to use HTTP response codes to indicate API errors. We use built-in HTTP features, like HTTP authentication and HTTP verbs, which can be understood by off-the-shelf HTTP clients, and we support cross-origin resource sharing to allow you to interact securely with our API from a client-side web application (remember that you should never expose your secret API key in any public website's client-side code). JSON will be returned in all responses from the API, including errors (though if you're using API bindings, we will convert the response to the appropriate language-specific object).<br><br>Contact help@statsocial.com to obtain a test API key",,,,,,,,,,,,,,http://docs.statsocial.com/home/
storecheckerapi.com,StoreCheckerAPI,We are an API that allows anyone to check if a site is an e-commerce store.,,,,,,,,http://www.storecheckerapi.com/images/logo.png,,,,,,
taxamo.com,Taxamo,"Taxamo’s elegant suite of APIs and comprehensive reporting dashboard enables digital merchants to easily comply with EU regulatory requirements on tax calculation, evidence collection, tax return creation and data storage.",,,,,,,,https://www.taxamo.com/wp-content/uploads/LOGO-HEADER211.png,,,,,,
thetvdb.com,TheTVDB.com,"This is an early draft and targets v1 functionality with a few minor additions. The API is accessible via https://api.thetvdb.com and provides the following REST endpoints in JSON format.

How to use this API documentation
----------------

You may browse the API routes without authentication, but if you wish to send requests to the API and see response data, then you must authenticate.
1. Obtain a JWT token by `POST`ing  to the `/login` route in the `Authentication` section with your API key and credentials.
1. Paste the JWT token from the response into the ""JWT Token"" field at the top of the page and click the 'Add Token' button.

You will now be able to use the remaining routes to send requests to the API and get a response.

Language Selection
----------------

Language selection is done via the `Accept-Language` header. At the moment, you may only pass one language abbreviation in the header at a time. Valid language abbreviations can be found at the `/languages` route..

Authentication
----------------

Authentication to use the API is similar to the How-to section above. Users must `POST` to the `/login` route with their API key and credentials in order to obtain a JWT token. That token is then used in all subsequent requests by providing it in the `Authorization` header. The header will look like: `Authorization: Bearer <yourJWTtoken>`. Currently, the token expires after 1 hour. You can `GET` the `/refresh_token` route to extend that expiration date.

Versioning
----------------

You may request a different version of the API by including an `Accept` header in your request with the following format: `Accept:application/vnd.thetvdb.v$VERSION`. This documentation automatically uses the version seen at the top and bottom of the page.",,,,,,,,,,,,,,
unavco.org,tls.unavco.org,,,,,,,,,http://www.unavco.org/lib/images/banner/uv-logo.png,,,,,,
vatapi.com,VAT API,A developer friendly API to help your business achieve VAT compliance,,,,,,,,https://vatapi.com/images/logo-invoice.jpg,,,,,,
vestorly.com,Vestorly API,Vestorly Developers API,http://www.vestorly.com/terms/,Vestorly Team,,,MIT,,,http://d1sva73gxwx496.cloudfront.net/images/homepage/logo-white-92827ba4.png,,,,,Find more info here,https://developers.vestorly.com
waag.org,CitySDK Linked Data,"An API for the distribution and annotation of open data, for small cities and big metropolitan areas.",,,,,,,,http://citysdk.waag.org/images/logo.svg,,,,,,
watchful.li,watchful.li,,,,,,,,,https://d2071nnd6m4201.cloudfront.net/templates/balloon/images/logo.svg,,,,,,https://watchful.li/faqs/tools/watchful-rest-api.html
winning.email,Winning Email,"The Winning Email API allows you to access our services from your applications. Contact us if you need help with anything, or require access to something we don't yet offer. The API overview is available <a href='/api/v1/docs' target='_blank'>here</a>.",https://winning.email/terms/,,,,,,,https://winning.email/media/winning-email-logo.png,,,,,,
yunbi.com,Yunbi,Professional Cloud Trading Platform for Digital Assets,,,,,,,,https://yunbi.com/assets/site-logo-blue-en-64531f4d9dfe3078eef759113a91f428.png,,,,,,
zoomconnect.com,Zoom Connect,The world's greatest SMS API,,,,,,,,http://zoomconnect.com/assets/logo.png,,,,,,
